pdb2rd1.ent|C 2
pdb3ciq.ent|H 2
pdb3fif.ent|E 2
pdb3ft1.ent|B 2
pdb2jvk.ent|A 3
pdb1fsp.ent|A 3
pdb2nq8.ent|B 3
pdb1nhw.ent|B 3
pdb1nhg.ent|B 3
pdb2foi.ent|B 3
pdb1nnu.ent|B 3
pdb2nq8.ent|A 3
pdb1nhg.ent|A 3
pdb1nhw.ent|A 3
pdb1nnu.ent|A 3
pdb2foi.ent|A 3
pdb2nti.ent|F 3
pdb2nti.ent|C 3
pdb1ud9.ent|B 3
pdb2ix2.ent|C 3
pdb2nv5.ent|A 3
pdb2nv5.ent|C 3
pdb2nv5.ent|B 3
pdb2ny5.ent|G 2
pdb2ny6.ent|A 2
pdb2qq0.ent|B 3
pdb2qqe.ent|A 3
pdb2qpo.ent|B 3
pdb2qq0.ent|A 3
pdb2qqe.ent|B 3
pdb2qpo.ent|D 3
pdb2qpo.ent|C 3
pdb2p97.ent|B 3
pdb2p97.ent|A 3
pdb2pbf.ent|B 3
pdb2pbf.ent|A 3
pdb2pmo.ent|X 1
pdb2pml.ent|X 1
pdb2pmn.ent|X 1
pdb2q2z.ent|A 3
pdb2g1q.ent|A 3
pdb1yrs.ent|B 3
pdb2fl2.ent|A 3
pdb2fky.ent|A 3
pdb2q2y.ent|A 3
pdb2fl6.ent|A 3
pdb2uym.ent|A 3
pdb2q2z.ent|B 3
pdb2qmh.ent|G 3
pdb2qmh.ent|E 3
pdb1kkl.ent|A 3
pdb1kkl.ent|C 3
pdb2r6o.ent|A 3
pdb3n3t.ent|B 3
pdb2r6o.ent|B 3
pdb3n3t.ent|A 3
pdb2rjp.ent|A 3
pdb2rjp.ent|C 3
pdb2rjp.ent|B 3
pdb2rla.ent|B 3
pdb1tbh.ent|B 3
pdb1p8m.ent|B 3
pdb1zpe.ent|A 3
pdb2rla.ent|A 3
pdb1t4r.ent|A 3
pdb1tbl.ent|A 3
pdb1tbl.ent|B 3
pdb3thh.ent|B 3
pdb1tbl.ent|C 3
pdb1zpg.ent|C 3
pdb1p8p.ent|B 3
pdb1p8q.ent|C 3
pdb1p8r.ent|B 3
pdb1p8s.ent|A 3
pdb1p8s.ent|C 3
pdb1r1o.ent|A 3
pdb1t4r.ent|C 3
pdb1t5g.ent|B 3
pdb1ta1.ent|A 3
pdb1tbh.ent|A 3
pdb2rla.ent|C 3
pdb1d3v.ent|B 3
pdb1p8p.ent|C 3
pdb1r1o.ent|C 3
pdb1zpe.ent|C 3
pdb3rla.ent|C 3
pdb4rla.ent|C 3
pdb1d3v.ent|A 3
pdb1hqg.ent|A 3
pdb1ta1.ent|B 3
pdb1t4r.ent|B 3
pdb1t4t.ent|C 3
pdb1ta1.ent|C 3
pdb1hq5.ent|A 3
pdb1p8q.ent|B 3
pdb1r1o.ent|B 3
pdb1t4t.ent|A 3
pdb2uy6.ent|B 2
pdb2uy7.ent|H 2
pdb2vg2.ent|C 3
pdb2vg4.ent|D 3
pdb2wwh.ent|B 3
pdb2wwi.ent|B 3
pdb2wwf.ent|B 3
pdb2wwg.ent|A 3
pdb2wwh.ent|A 3
pdb2wwg.ent|B 3
pdb2wwg.ent|C 3
pdb2wwf.ent|C 3
pdb2wwi.ent|C 3
pdb2wwf.ent|A 3
pdb2wwh.ent|C 3
pdb2y6p.ent|B 3
pdb2y6p.ent|A 3
pdb2y6p.ent|C 3
pdb2yg2.ent|B 2
pdb2yg2.ent|A 2
pdb2wew.ent|A 2
pdb2ywo.ent|A 3
pdb2cvb.ent|A 3
pdb2z06.ent|A 3
pdb2z06.ent|C 3
pdb2z06.ent|D 3
pdb2z06.ent|B 3
pdb2cv9.ent|D 3
pdb2z3a.ent|J 3
pdb2z3a.ent|A 3
pdb2z3a.ent|E 3
pdb2z3a.ent|K 3
pdb2z3a.ent|B 3
pdb2z3a.ent|C 3
pdb2z3a.ent|F 3
pdb2z3a.ent|L 3
pdb2z3a.ent|I 3
pdb2z3b.ent|L 3
pdb2z3a.ent|D 3
pdb2z3a.ent|G 3
pdb2z3a.ent|H 3
pdb2z3b.ent|G 3
pdb2z3b.ent|C 3
pdb3ty6.ent|F 3
pdb2z3b.ent|F 3
pdb2z3b.ent|H 3
pdb2z3b.ent|J 3
pdb2z3b.ent|D 3
pdb3ty6.ent|E 3
pdb2z3b.ent|A 3
pdb2z3b.ent|B 3
pdb2z3b.ent|K 3
pdb2z98.ent|A 3
pdb2z9c.ent|A 3
pdb1t5b.ent|A 3
pdb2d5i.ent|A 3
pdb1v4b.ent|A 3
pdb1t5b.ent|B 3
pdb2z9b.ent|A 3
pdb2z9d.ent|A 3
pdb1tik.ent|A 3
pdb2z9d.ent|B 3
pdb2zvv.ent|A 3
pdb2zvw.ent|C 3
pdb2zvw.ent|B 3
pdb2zvw.ent|H 3
pdb2zvw.ent|G 3
pdb3tbl.ent|A 3
pdb3tbl.ent|C 3
pdb1axc.ent|E 3
pdb1u76.ent|A 3
pdb1vyj.ent|I 3
pdb3tbl.ent|B 3
pdb3vkx.ent|A 3
pdb1axc.ent|A 3
pdb2zvm.ent|A 3
pdb1u76.ent|C 3
pdb3b38.ent|A 3
pdb3f71.ent|A 3
pdb1j42.ent|A 3
pdb2r1u.ent|A 3
pdb2r1u.ent|B 3
pdb3cza.ent|A 3
pdb1pe0.ent|B 3
pdb1ucf.ent|A 3
pdb1ucf.ent|B 3
pdb2r1v.ent|A 3
pdb3b3a.ent|A 3
pdb3sf8.ent|B 3
pdb1soa.ent|A 3
pdb2r1v.ent|B 3
pdb2rk6.ent|A 3
pdb1p5f.ent|A 3
pdb2rk3.ent|A 3
pdb3cy6.ent|A 3
pdb3cyf.ent|A 3
pdb2r1t.ent|B 3
pdb3ezg.ent|A 3
pdb3sf8.ent|A 3
pdb3b36.ent|A 3
pdb2rk4.ent|A 3
pdb3b90.ent|A 2
pdb3b90.ent|B 2
pdb3bdb.ent|B 2
pdb2qqq.ent|B 2
pdb3bdb.ent|E 2
pdb2qqq.ent|C 2
pdb2qhl.ent|E 2
pdb2qte.ent|D 2
pdb2qqq.ent|A 2
pdb2qqq.ent|D 2
pdb2qte.ent|A 2
pdb2qte.ent|B 2
pdb2qhl.ent|B 2
pdb2qhl.ent|C 2
pdb2qhl.ent|D 2
pdb2qte.ent|C 2
pdb3b5t.ent|B 2
pdb3bdb.ent|A 2
pdb3bdb.ent|F 2
pdb1p3h.ent|G 2
pdb2qjd.ent|A 2
pdb3b5t.ent|A 2
pdb3b5t.ent|C 2
pdb2qhl.ent|A 2
pdb3b5t.ent|D 2
pdb3b5t.ent|E 2
pdb3bdb.ent|D 2
pdb3bpm.ent|A 3
pdb3bwk.ent|B 3
pdb3bwk.ent|A 3
pdb3bwk.ent|C 3
pdb3ch2.ent|X 3
pdb3ch3.ent|X 3
pdb3cit.ent|B 3
pdb3cit.ent|A 3
pdb3d8d.ent|A 2
pdb3d8e.ent|C 2
pdb3d8d.ent|B 2
pdb3d8e.ent|B 2
pdb3d8e.ent|A 2
pdb3d8e.ent|D 2
pdb3d8f.ent|D 2
pdb3d8f.ent|C 2
pdb3d8f.ent|B 2
pdb3d8f.ent|A 2
pdb3d8p.ent|B 3
pdb3d8p.ent|A 3
pdb3daw.ent|B 3
pdb2d8b.ent|A 3
pdb2hd7.ent|A 3
pdb2w0i.ent|A 3
pdb3drn.ent|A 3
pdb3drn.ent|B 3
pdb3fe4.ent|A 3
pdb3fe4.ent|B 3
pdb3fix.ent|D 3
pdb3fix.ent|B 3
pdb3k9u.ent|B 3
pdb3f0a.ent|A 3
pdb3fix.ent|A 3
pdb3fix.ent|C 3
pdb3ne7.ent|A 3
pdb3k9u.ent|A 3
pdb3fle.ent|A 3
pdb3fle.ent|B 3
pdb3flp.ent|D 2
pdb3flp.ent|M 2
pdb3flp.ent|E 2
pdb3flp.ent|F 2
pdb3flp.ent|H 2
pdb3flp.ent|N 2
pdb3flp.ent|J 2
pdb3flp.ent|B 2
pdb3flp.ent|G 2
pdb3flp.ent|L 2
pdb3flp.ent|I 2
pdb3flp.ent|K 2
pdb3flp.ent|A 2
pdb3flp.ent|C 2
pdb3flr.ent|A 2
pdb3flr.ent|B 2
pdb3flt.ent|A 2
pdb3flt.ent|B 2
pdb3fq3.ent|H 3
pdb3fq3.ent|I 3
pdb3fq3.ent|E 3
pdb3fq3.ent|F 3
pdb3fq3.ent|G 3
pdb3fq3.ent|L 3
pdb3fq3.ent|D 3
pdb3fq3.ent|C 3
pdb3fq3.ent|B 3
pdb3sw5.ent|C 3
pdb3fq3.ent|J 3
pdb3sw5.ent|E 3
pdb3sw5.ent|F 3
pdb3fq3.ent|K 3
pdb3sw5.ent|D 3
pdb3gpt.ent|F 3
pdb3mg0.ent|F 3
pdb1ryp.ent|G 3
pdb2f16.ent|T 3
pdb2fak.ent|F 3
pdb3gpw.ent|F 3
pdb3nzw.ent|T 3
pdb3nzx.ent|T 3
pdb2f16.ent|F 3
pdb2gpl.ent|F 3
pdb2zcy.ent|T 3
pdb3dy3.ent|F 3
pdb3gpj.ent|T 3
pdb3hye.ent|T 3
pdb3shj.ent|T 3
pdb3tdd.ent|T 3
pdb2gpl.ent|T 3
pdb3bdm.ent|T 3
pdb3d29.ent|T 3
pdb3dy3.ent|T 3
pdb3hye.ent|F 3
pdb3nzx.ent|F 3
pdb1ryp.ent|U 3
pdb2fak.ent|T 3
pdb2zcy.ent|F 3
pdb3gpt.ent|T 3
pdb3gpw.ent|T 3
pdb3nzw.ent|F 3
pdb3tdd.ent|F 3
pdb4fzg.ent|T 3
pdb3d29.ent|F 3
pdb3gpj.ent|F 3
pdb3shj.ent|F 3
pdb3dy4.ent|F 3
pdb3dy4.ent|T 3
pdb3e47.ent|T 3
pdb3mg0.ent|T 3
pdb3nzj.ent|F 3
pdb3nzj.ent|T 3
pdb3oeu.ent|F 3
pdb3okj.ent|F 3
pdb3okj.ent|T 3
pdb3sdi.ent|T 3
pdb3sdk.ent|F 3
pdb4inu.ent|F 3
pdb1g0u.ent|F 3
pdb1g0u.ent|T 3
pdb1jd2.ent|1 3
pdb3bdm.ent|F 3
pdb3e47.ent|F 3
pdb4int.ent|F 3
pdb3mg8.ent|F 3
pdb4int.ent|T 3
pdb3sdi.ent|F 3
pdb4gk7.ent|F 3
pdb4gk7.ent|T 3
pdb1qtn.ent|A 3
pdb3kjq.ent|A 3
pdb3h3p.ent|H 2
pdb3u6r.ent|A 2
pdb1bvk.ent|E 2
pdb2dqg.ent|H 2
pdb2dqi.ent|H 2
pdb1j1o.ent|H 2
pdb1j1p.ent|H 2
pdb2dqc.ent|H 2
pdb3a67.ent|H 2
pdb1ua6.ent|H 2
pdb2dqd.ent|H 2
pdb3a6c.ent|H 2
pdb3upc.ent|A 2
pdb3upc.ent|B 2
pdb1a7q.ent|H 2
pdb1ic4.ent|H 2
pdb1ic5.ent|H 2
pdb1p4b.ent|H 2
pdb2dqj.ent|H 2
pdb2eiz.ent|B 2
pdb2eks.ent|B 2
pdb1a7n.ent|H 2
pdb1a7p.ent|H 2
pdb1a7o.ent|H 2
pdb1vfa.ent|B 2
pdb1a7r.ent|H 2
pdb1ap2.ent|B 2
pdb1c08.ent|B 2
pdb1ezv.ent|X 2
pdb1j1x.ent|H 2
pdb2dqe.ent|H 2
pdb1mvu.ent|B 2
pdb1n4x.ent|H 2
pdb1oau.ent|H 2
pdb1oaz.ent|H 2
pdb1p84.ent|J 2
pdb2dqf.ent|B 2
pdb2ybr.ent|G 2
pdb2yc1.ent|A 2
pdb4dka.ent|A 2
pdb4h1l.ent|I 2
pdb1kb9.ent|J 2
pdb2ibz.ent|X 2
pdb1n4x.ent|I 2
pdb1oaq.ent|H 2
pdb1oar.ent|H 2
pdb2yc1.ent|D 2
pdb3a6b.ent|H 2
pdb1g7l.ent|B 2
pdb1igm.ent|H 2
pdb1oau.ent|J 2
pdb1oax.ent|H 2
pdb2ybr.ent|A 2
pdb3h3p.ent|I 2
pdb3k80.ent|A 2
pdb3lhp.ent|I 2
pdb4dk3.ent|B 2
pdb1dvf.ent|B 2
pdb1g7j.ent|B 2
pdb1ieh.ent|A 2
pdb1oax.ent|J 2
pdb1oaz.ent|J 2
pdb2ap2.ent|B 2
pdb2dqh.ent|H 2
pdb1g7h.ent|B 2
pdb1ktr.ent|H 2
pdb1kyo.ent|J 2
pdb1ol0.ent|A 2
pdb1wt5.ent|B 2
pdb3cfi.ent|F 2
pdb3lhp.ent|H 2
pdb3qyc.ent|A 2
pdb3upc.ent|G 2
pdb1d9k.ent|A 2
pdb1g7i.ent|B 2
pdb1g7m.ent|B 2
pdb1kiq.ent|B 2
pdb1oay.ent|H 2
pdb1oay.ent|J 2
pdb1vfb.ent|B 2
pdb2gsg.ent|D 2
pdb3qyc.ent|B 2
pdb4dk3.ent|A 2
pdb4h1l.ent|G 2
pdb3hda.ent|P 2
pdb3hbv.ent|P 2
pdb3hh1.ent|A 3
pdb3hh1.ent|C 3
pdb3hh1.ent|B 3
pdb3hn2.ent|C 1
pdb3hn2.ent|A 1
pdb3hn2.ent|B 1
pdb3hn2.ent|D 1
pdb3i0f.ent|A 3
pdb3i0l.ent|A 3
pdb3i0e.ent|A 3
pdb3i0g.ent|A 3
pdb3i15.ent|A 3
pdb2bg2.ent|B 3
pdb2nyp.ent|A 3
pdb2nze.ent|B 3
pdb1mqo.ent|A 3
pdb2bga.ent|B 3
pdb2bfk.ent|B 3
pdb2bfl.ent|B 3
pdb2bfz.ent|B 3
pdb3i11.ent|A 3
pdb3i14.ent|A 3
pdb1bc2.ent|A 3
pdb1dxk.ent|A 3
pdb2bg8.ent|B 3
pdb2nxa.ent|A 3
pdb2nzf.ent|A 3
pdb2uyx.ent|A 3
pdb3i13.ent|A 3
pdb3knr.ent|C 3
pdb3kns.ent|B 3
pdb1bc2.ent|B 3
pdb1bmc.ent|A 3
pdb2bfk.ent|A 3
pdb2bfz.ent|A 3
pdb2bg6.ent|B 3
pdb2bg7.ent|A 3
pdb3i0v.ent|A 3
pdb3knr.ent|A 3
pdb3knr.ent|D 3
pdb2bfl.ent|A 3
pdb3knr.ent|B 3
pdb3kns.ent|C 3
pdb3kns.ent|D 3
pdb2bc2.ent|A 3
pdb2bc2.ent|B 3
pdb2bg2.ent|A 3
pdb2bg6.ent|A 3
pdb2bg7.ent|B 3
pdb3bc2.ent|A 3
pdb1bvt.ent|A 3
pdb2bga.ent|A 3
pdb3fcz.ent|A 3
pdb3kns.ent|A 3
pdb2nze.ent|A 3
pdb2bg8.ent|A 3
pdb3kzq.ent|B 3
pdb3kzq.ent|F 3
pdb3kzq.ent|C 3
pdb3kzq.ent|E 3
pdb3kzq.ent|D 3
pdb3kzq.ent|A 3
pdb3m1k.ent|A 3
pdb3ml5.ent|A 3
pdb3rld.ent|A 3
pdb3vbd.ent|A 3
pdb2ez7.ent|A 3
pdb2fmz.ent|A 3
pdb3k7k.ent|A 3
pdb2fmg.ent|A 3
pdb2wd3.ent|A 3
pdb3c7p.ent|A 3
pdb3k34.ent|A 3
pdb3m1q.ent|A 3
pdb3m1w.ent|A 3
pdb3m5t.ent|A 3
pdb3s76.ent|A 3
pdb1oq5.ent|A 3
pdb1ze8.ent|A 3
pdb2h15.ent|A 3
pdb2hoc.ent|A 3
pdb3hkt.ent|A 3
pdb3nj9.ent|A 3
pdb3t84.ent|A 3
pdb1xev.ent|A 3
pdb1zh9.ent|A 3
pdb2gd8.ent|A 3
pdb2hd6.ent|A 3
pdb2nng.ent|A 3
pdb2q1q.ent|A 3
pdb2qoa.ent|A 3
pdb3bl1.ent|A 3
pdb3ffp.ent|X 3
pdb3hlj.ent|A 3
pdb3ibi.ent|A 3
pdb3igp.ent|A 3
pdb3n0n.ent|A 3
pdb3oik.ent|A 3
pdb3s72.ent|B 3
pdb3s73.ent|B 3
pdb3s75.ent|B 3
pdb4e3d.ent|A 3
pdb1eou.ent|A 3
pdb1fqr.ent|A 3
pdb1lgd.ent|A 3
pdb1xev.ent|B 3
pdb1yda.ent|A 3
pdb1zge.ent|A 3
pdb2hkk.ent|A 3
pdb2pov.ent|A 3
pdb2pow.ent|A 3
pdb2q1b.ent|A 3
pdb2vvb.ent|X 3
pdb3b4f.ent|A 3
pdb3d92.ent|A 3
pdb3efi.ent|A 3
pdb3ibu.ent|A 3
pdb3k2f.ent|A 3
pdb3koi.ent|A 3
pdb3kwa.ent|A 3
pdb3m04.ent|A 3
pdb3mho.ent|A 3
pdb3mnu.ent|A 3
pdb3myq.ent|A 3
pdb3oil.ent|A 3
pdb3okv.ent|A 3
pdb3po6.ent|A 3
pdb3pyk.ent|A 3
pdb3ryv.ent|B 3
pdb3ryy.ent|A 3
pdb3s9t.ent|A 3
pdb3tvn.ent|X 3
pdb3v5g.ent|A 3
pdb4bcw.ent|A 3
pdb4fik.ent|A 3
pdb4fl7.ent|A 3
pdb1f2w.ent|A 3
pdb1hed.ent|A 3
pdb1lug.ent|A 3
pdb1zfq.ent|A 3
pdb2aw1.ent|A 3
pdb2eu3.ent|A 3
pdb2hnc.ent|A 3
pdb2nnv.ent|A 3
pdb2osm.ent|A 3
pdb2qp6.ent|A 3
pdb3bl0.ent|A 3
pdb3caj.ent|A 3
pdb3dd8.ent|A 3
pdb3eft.ent|A 3
pdb3gz0.ent|A 3
pdb3hfp.ent|A 3
pdb3ibl.ent|A 3
pdb3ibn.ent|A 3
pdb3ieo.ent|A 3
pdb3kok.ent|A 3
pdb3l14.ent|A 3
pdb3m2y.ent|A 3
pdb3mna.ent|A 3
pdb3n2p.ent|A 3
pdb3n3j.ent|A 3
pdb3p5l.ent|A 3
pdb3rj7.ent|A 3
pdb3s8x.ent|A 3
pdb3sap.ent|A 3
pdb4ca2.ent|A 3
pdb4e3g.ent|A 3
pdb1bv3.ent|A 3
pdb1cny.ent|A 3
pdb1fqm.ent|A 3
pdb1fsn.ent|A 3
pdb1fsq.ent|A 3
pdb1hec.ent|A 3
pdb1lg6.ent|A 3
pdb1ugb.ent|A 3
pdb2hl4.ent|A 3
pdb2ili.ent|A 3
pdb2nno.ent|A 3
pdb2nns.ent|A 3
pdb2nwz.ent|A 3
pdb2o4z.ent|A 3
pdb2qo8.ent|A 3
pdb2vva.ent|X 3
pdb2x7t.ent|A 3
pdb3f4x.ent|A 3
pdb3hkn.ent|A 3
pdb3kig.ent|A 3
pdb3m14.ent|A 3
pdb3m40.ent|A 3
pdb3m5s.ent|A 3
pdb3mmf.ent|A 3
pdb3ni5.ent|A 3
pdb3p3h.ent|A 3
pdb3ryj.ent|B 3
pdb3rz0.ent|B 3
pdb3rz8.ent|A 3
pdb3sbh.ent|A 3
pdb3t5u.ent|A 3
pdb3t5z.ent|A 3
pdb3t82.ent|A 3
pdb3v7x.ent|A 3
pdb4e4a.ent|A 3
pdb1ca3.ent|A 3
pdb1cai.ent|A 3
pdb1cnb.ent|A 3
pdb1cni.ent|A 3
pdb1fr4.ent|A 3
pdb1fr7.ent|B 3
pdb1fsq.ent|B 3
pdb1hea.ent|A 3
pdb1hva.ent|A 3
pdb1i9l.ent|A 3
pdb1lzv.ent|A 3
pdb1th9.ent|A 3
pdb1xeg.ent|A 3
pdb1z9y.ent|A 3
pdb1zfk.ent|A 3
pdb2ax2.ent|A 3
pdb2ca2.ent|A 3
pdb2eu2.ent|A 3
pdb2f14.ent|A 3
pdb2h4n.ent|A 3
pdb2weg.ent|A 3
pdb2weo.ent|A 3
pdb3bet.ent|A 3
pdb3d93.ent|A 3
pdb3f8e.ent|A 3
pdb3hku.ent|A 3
pdb3m2x.ent|A 3
pdb3m3x.ent|A 3
pdb3m96.ent|A 3
pdb3mwo.ent|A 3
pdb3mzc.ent|A 3
pdb3oim.ent|A 3
pdb3oku.ent|A 3
pdb3p3j.ent|A 3
pdb3p44.ent|A 3
pdb3p4v.ent|A 3
pdb3p58.ent|A 3
pdb3r16.ent|A 3
pdb3ryx.ent|B 3
pdb3ryz.ent|A 3
pdb3rz7.ent|A 3
pdb3t83.ent|A 3
pdb4e3f.ent|A 3
pdb4ilx.ent|A 3
pdb7ca2.ent|A 3
pdb1bnq.ent|A 3
pdb1bnw.ent|A 3
pdb1cnh.ent|A 3
pdb1cvb.ent|A 3
pdb1fqn.ent|A 3
pdb1g0e.ent|A 3
pdb1moo.ent|A 3
pdb1okn.ent|A 3
pdb1raz.ent|A 3
pdb2fnm.ent|A 3
pdb2fou.ent|A 3
pdb2geh.ent|A 3
pdb2pou.ent|A 3
pdb2q38.ent|A 3
pdb2weh.ent|A 3
pdb3kne.ent|A 3
pdb3kon.ent|A 3
pdb3ks3.ent|A 3
pdb3m1j.ent|A 3
pdb3m5e.ent|A 3
pdb3mhc.ent|A 3
pdb3mhm.ent|A 3
pdb3n4b.ent|A 3
pdb3oy0.ent|A 3
pdb3p55.ent|A 3
pdb3pjj.ent|A 3
pdb3rz1.ent|B 3
pdb3s78.ent|B 3
pdb3tvo.ent|X 3
pdb4idr.ent|X 3
pdb3u47.ent|A 3
pdb3v2m.ent|A 3
pdb3v3f.ent|A 3
pdb3v3h.ent|B 3
pdb4e49.ent|A 3
pdb8ca2.ent|A 3
pdb12ca.ent|A 3
pdb1bcd.ent|A 3
pdb1bn4.ent|A 3
pdb1cao.ent|A 3
pdb1cil.ent|A 3
pdb1fr7.ent|A 3
pdb1heb.ent|A 3
pdb1i91.ent|A 3
pdb1i9p.ent|A 3
pdb1if9.ent|A 3
pdb1teu.ent|X 3
pdb1tg9.ent|A 3
pdb1uga.ent|A 3
pdb1zsb.ent|A 3
pdb2cba.ent|A 3
pdb2wej.ent|A 3
pdb3ca2.ent|A 3
pdb3cyu.ent|A 3
pdb3m2n.ent|A 3
pdb3m67.ent|A 3
pdb3mwo.ent|B 3
pdb3nb5.ent|A 3
pdb3oyq.ent|A 3
pdb3qyk.ent|A 3
pdb3r17.ent|B 3
pdb3rz5.ent|A 3
pdb3s74.ent|B 3
pdb3sax.ent|A 3
pdb3u3a.ent|X 3
pdb3u45.ent|X 3
pdb3v2j.ent|A 3
pdb3v3i.ent|B 3
pdb6ca2.ent|A 3
pdb3m3i.ent|G 2
pdb3m3i.ent|E 2
pdb3m3i.ent|H 2
pdb3m3i.ent|A 2
pdb3m3i.ent|C 2
pdb3m3i.ent|B 2
pdb3m3i.ent|F 2
pdb3mey.ent|A 3
pdb3mf1.ent|A 3
pdb3mf2.ent|B 3
pdb3mf2.ent|A 3
pdb3mg6.ent|C 3
pdb3mg6.ent|Q 3
pdb3oev.ent|Q 3
pdb3sdi.ent|Q 3
pdb3mg4.ent|C 3
pdb3mg4.ent|Q 3
pdb3mg7.ent|Q 3
pdb3mg8.ent|Q 3
pdb3oev.ent|C 3
pdb1g65.ent|C 3
pdb3oeu.ent|Q 3
pdb1g0u.ent|C 3
pdb1jd2.ent|C 3
pdb3mg7.ent|C 3
pdb1g0u.ent|Q 3
pdb1g65.ent|Q 3
pdb3dy3.ent|C 3
pdb3dy3.ent|Q 3
pdb3gpt.ent|Q 3
pdb3mg8.ent|C 3
pdb3nzw.ent|Q 3
pdb3oeu.ent|C 3
pdb3sdk.ent|C 3
pdb1jd2.ent|X 3
pdb3mg0.ent|Q 3
pdb2zcy.ent|C 3
pdb3bdm.ent|Q 3
pdb3gpw.ent|Q 3
pdb3hye.ent|C 3
pdb3nzj.ent|C 3
pdb3nzj.ent|Q 3
pdb3nzw.ent|C 3
pdb3sdi.ent|C 3
pdb3shj.ent|Q 3
pdb3d29.ent|C 3
pdb3gpt.ent|C 3
pdb3hye.ent|Q 3
pdb3sdk.ent|Q 3
pdb3gpw.ent|C 3
pdb3nzx.ent|C 3
pdb3nzx.ent|Q 3
pdb3tdd.ent|Q 3
pdb3n0y.ent|B 2
pdb3n10.ent|A 2
pdb3n0z.ent|B 2
pdb3n0y.ent|A 2
pdb3n10.ent|B 2
pdb2fjt.ent|A 2
pdb3n0z.ent|A 2
pdb2fjt.ent|B 2
pdb3n4f.ent|B 3
pdb3ops.ent|B 3
pdb3ops.ent|C 3
pdb3n4f.ent|C 3
pdb3n4f.ent|A 3
pdb3ngm.ent|D 3
pdb3ngm.ent|C 3
pdb3nhs.ent|A 3
pdb3gam.ent|B 3
pdb3ovm.ent|A 3
pdb2qr2.ent|B 3
pdb3nhy.ent|A 3
pdb3g5m.ent|A 3
pdb3nhf.ent|A 3
pdb3tem.ent|B 3
pdb3uxh.ent|B 3
pdb1qr2.ent|B 3
pdb1zx1.ent|B 3
pdb2bzs.ent|A 3
pdb2qx4.ent|A 3
pdb3nhl.ent|B 3
pdb3nhu.ent|A 3
pdb3owx.ent|A 3
pdb3ox2.ent|A 3
pdb3tzb.ent|B 3
pdb4fgl.ent|C 3
pdb4fgl.ent|D 3
pdb1zx1.ent|A 3
pdb2bzs.ent|B 3
pdb2qmy.ent|B 3
pdb2qx4.ent|B 3
pdb2qx6.ent|A 3
pdb2qx8.ent|B 3
pdb3g5m.ent|B 3
pdb3nhk.ent|A 3
pdb3nhr.ent|B 3
pdb3nhu.ent|B 3
pdb3nhy.ent|B 3
pdb3nhw.ent|A 3
pdb3nhw.ent|B 3
pdb3o2n.ent|B 3
pdb3o73.ent|B 3
pdb3te7.ent|B 3
pdb3uxe.ent|B 3
pdb1sg0.ent|A 3
pdb1xi2.ent|B 3
pdb2qwx.ent|A 3
pdb2qx8.ent|A 3
pdb3fw1.ent|A 3
pdb3nhj.ent|B 3
pdb3nhk.ent|B 3
pdb3tzb.ent|C 3
pdb3tzb.ent|D 3
pdb1sg0.ent|B 3
pdb2qwx.ent|B 3
pdb3nfr.ent|A 3
pdb3nhp.ent|A 3
pdb3o73.ent|A 3
pdb3ox2.ent|B 3
pdb4fgk.ent|B 3
pdb4fgl.ent|A 3
pdb4fgl.ent|B 3
pdb1xi2.ent|A 3
pdb2qmz.ent|B 3
pdb3nfr.ent|B 3
pdb3nhp.ent|B 3
pdb3o2n.ent|A 3
pdb3ovm.ent|B 3
pdb3owh.ent|A 3
pdb3owh.ent|B 3
pdb3ox3.ent|B 3
pdb3tem.ent|A 3
pdb3tzb.ent|A 3
pdb3uxh.ent|A 3
pdb4fgk.ent|A 3
pdb1qr2.ent|A 3
pdb2qmz.ent|A 3
pdb2qx6.ent|B 3
pdb2qx9.ent|B 3
pdb3gam.ent|A 3
pdb3nhf.ent|B 3
pdb3nhj.ent|A 3
pdb3nhr.ent|A 3
pdb3nhs.ent|B 3
pdb3ox1.ent|B 3
pdb3ox3.ent|A 3
pdb3te7.ent|A 3
pdb3uxe.ent|A 3
pdb4fgj.ent|B 3
pdb3owx.ent|B 3
pdb3nru.ent|L 2
pdb3nru.ent|H 2
pdb3nru.ent|A 2
pdb3nru.ent|K 2
pdb3nru.ent|F 2
pdb3nru.ent|I 2
pdb3op6.ent|A 3
pdb3op6.ent|B 3
pdb3orh.ent|A 3
pdb3orh.ent|D 3
pdb1xcj.ent|A 3
pdb1xcl.ent|A 3
pdb3orh.ent|B 3
pdb3orh.ent|C 3
pdb1p1b.ent|D 3
pdb1p1b.ent|A 3
pdb1p1b.ent|B 3
pdb3p8k.ent|A 3
pdb3p8k.ent|B 3
pdb3q06.ent|C 2
pdb3ts8.ent|C 2
pdb3q06.ent|A 2
pdb3qp8.ent|D 3
pdb3qp8.ent|C 3
pdb3qp8.ent|B 3
pdb3qtk.ent|E 2
pdb4gln.ent|F 2
pdb1vpf.ent|A 2
pdb3p9w.ent|E 2
pdb1vpf.ent|D 2
pdb2vpf.ent|A 2
pdb3qtk.ent|B 2
pdb3qtk.ent|C 2
pdb3qtk.ent|F 2
pdb1mjv.ent|B 2
pdb1qty.ent|W 2
pdb1qty.ent|S 2
pdb1vpf.ent|B 2
pdb3qtk.ent|A 2
pdb1mkg.ent|D 2
pdb1qty.ent|V 2
pdb2vpf.ent|G 2
